profile_id,year,games_played,passing_completions,passing_attempts,passing_yards,passing_touchdowns,interceptions,rushing_attempts,rushing_yards,rushing_touchdowns,receiving_yards,receptions,receiving_touchdowns,fumbles_lost
2506467,2012,13,0,0,0,0,0,48,244,1,667,7,149,0
2506481,2012,1,4,7,51,0,0,0,0,0,0,0,0,0
2506531,2012,16,0,0,0,0,0,0,0,0,356,41,5,0
2506546,2012,2,4,4,58,0,0,0,0,0,0,0,0,0
2506562,2012,9,161,277,1796,6,12,27,145,1,0,0,0,7
2506581,2012,16,306,505,3400,24,16,48,197,1,0,0,0,6
2506817,2012,13,0,0,0,0,0,42,209,1,113,0,67,0
2506871,2012,10,0,0,0,0,0,115,437,3,217,1,108,4
2506874,2012,16,0,0,0,0,0,227,986,6,292,2,336,2
2506878,2012,2,16,33,115,0,1,0,0,0,0,0,0,0
2506885,2012,4,0,0,0,0,0,0,0,0,272,20,1,1
2506895,2012,2,1,3,39,0,1,2,5,0,0,0,0,0
2506928,2012,13,0,0,0,0,0,0,0,0,567,39,2,0
2507141,2012,15,0,0,0,0,0,105,473,1,354,1,160,0
2507164,2012,16,0,0,0,0,0,348,2097,12,217,1,643,2
2507166,2012,13,0,0,0,0,0,1,7,0,1,2,0,1
2507169,2012,6,109,183,1169,8,3,16,100,1,0,0,0,2
2507175,2012,9,0,0,0,0,0,0,0,0,131,14,0,0
2507183,2012,16,0,0,0,0,0,0,0,0,784,64,14,0
2507192,2012,13,0,0,0,0,0,114,411,5,83,0,137,1
2507218,2012,15,0,0,0,0,0,0,0,0,684,57,1,1
2507278,2012,16,0,0,0,0,0,95,311,3,108,1,149,0
2507282,2012,2,11,19,131,1,0,5,-3,0,0,0,0,0
2507428,2012,16,0,0,0,0,0,54,183,7,268,0,75,0
2507476,2012,12,0,0,0,0,0,37,134,1,79,1,44,0
2507518,2012,15,0,0,0,0,0,42,158,1,61,1,77,1
2507591,2012,14,0,0,0,0,0,110,410,2,244,0,147,3
2507763,2012,15,0,0,0,0,0,5,7,0,836,64,8,1
2507779,2012,10,0,0,0,0,0,108,417,1,93,0,108,0
2507790,2012,10,0,0,0,0,0,73,385,8,86,0,131,0
2507855,2012,16,0,0,0,0,0,0,0,0,1092,86,10,0
2507884,2012,1,0,0,0,0,0,0,0,0,31,2,0,0
2507897,2012,11,0,0,0,0,0,0,0,0,21,0,0,0
2507999,2012,6,0,0,0,0,0,40,217,2,15,0,127,0
2508027,2012,11,0,0,0,0,0,4,21,0,212,14,1,0
2508048,2012,16,0,0,0,0,0,0,0,0,996,63,9,0
2508061,2012,13,0,0,0,0,0,7,24,0,787,66,5,2
2508097,2012,14,0,0,0,0,0,6,30,0,533,51,4,0
2508119,2012,12,0,0,0,0,0,135,464,0,125,0,135,0
2508123,2012,4,4,10,38,0,1,2,-1,1,0,0,0,1
2530660,2012,1,0,0,0,0,0,0,0,0,0,0,0,0
2530690,2012,4,0,0,0,0,0,34,157,2,17,0,57,0
2530747,2012,14,0,0,0,0,0,0,0,0,366,29,3,0
2531056,2012,13,0,0,0,0,0,60,217,0,132,0,89,0
2531332,2012,3,14,30,155,2,1,10,51,1,22,1,0,0
2532790,2012,14,0,0,0,0,0,6,66,0,298,18,2,1
2532797,2012,10,0,0,0,0,0,56,274,2,11,0,109,0
2532799,2012,10,0,0,0,0,0,0,0,0,27,5,0,0
2532807,2012,10,0,0,0,0,0,0,0,0,310,22,2,0
2532820,2012,3,33,48,466,4,3,3,22,0,0,0,0,0
2532838,2012,12,0,0,0,0,0,0,0,0,281,26,2,0
2532841,2012,16,0,0,0,0,0,0,0,0,562,45,2,1
2532842,2012,7,161,265,1699,6,5,11,42,1,0,0,0,3
2532853,2012,4,0,0,0,0,0,0,0,0,56,4,0,0
2532864,2012,3,0,0,0,0,0,4,5,0,0,0,3,0
2532865,2012,15,0,0,0,0,0,5,29,0,861,50,7,0
2532876,2012,3,0,0,0,0,0,0,0,0,0,0,0,0
2532884,2012,11,0,0,0,0,0,3,47,0,201,18,1,0
2532887,2012,7,0,0,0,0,0,0,0,0,31,3,0,0
2532894,2012,6,89,171,752,0,7,4,7,0,0,0,0,2
2532899,2012,16,0,0,0,0,0,319,1454,11,472,1,357,1
2532903,2012,8,0,0,0,0,0,0,0,0,151,11,0,0
2532926,2012,15,0,0,0,0,0,10,54,0,16,0,27,1
2532933,2012,15,0,0,0,0,0,0,0,0,156,11,2,0
2532956,2012,16,282,484,3294,12,13,49,211,2,0,0,0,4
2532970,2012,15,297,517,3385,14,17,27,111,0,0,0,0,1
2532975,2012,16,252,393,3118,26,10,94,489,4,0,0,0,3
2532977,2012,15,0,0,0,0,0,1,4,0,626,64,4,1
2533012,2012,16,0,0,0,0,0,211,814,2,152,1,216,0
2533031,2012,16,339,627,4374,23,18,62,255,5,0,0,0,5
2533032,2012,15,0,0,0,0,0,267,950,11,367,1,196,0
2533033,2012,15,258,393,3200,20,5,120,815,7,0,0,0,2
2533034,2012,13,0,0,0,0,0,51,250,1,45,0,105,0
2533035,2012,16,0,0,0,0,0,71,358,4,34,1,183,1
2533036,2012,4,0,0,0,0,0,27,125,0,29,0,62,0
2533037,2012,7,0,0,0,0,0,0,0,0,0,0,0,0
2533038,2012,16,0,0,0,0,0,2,23,0,865,64,5,0
2533039,2012,10,0,0,0,0,0,0,0,0,367,24,3,0
2533040,2012,9,0,0,0,0,0,5,15,0,154,16,4,0
2533046,2012,16,0,0,0,0,0,3,5,0,521,45,3,0
2533436,2012,5,2,4,12,0,0,8,-13,0,0,0,0,0
2533437,2012,14,0,0,0,0,0,85,330,1,62,0,143,1
2533457,2012,16,0,0,0,0,0,335,1613,13,77,0,344,3
2533460,2012,16,0,0,0,0,0,80,354,0,181,0,162,0
2533533,2012,16,0,0,0,0,0,0,0,0,298,19,3,0
2533537,2012,11,0,0,0,0,0,0,0,0,252,21,3,0
2533545,2012,16,0,0,0,0,0,108,532,1,47,0,258,0
2534789,2012,16,0,0,0,0,0,98,475,0,163,0,241,2
2534796,2012,16,0,0,0,0,0,115,564,4,56,0,243,3
2535634,2012,15,0,0,0,0,0,3,12,0,698,42,3,0
2535698,2012,10,0,0,0,0,0,0,0,0,128,15,0,0
2535708,2012,12,0,0,0,0,0,21,75,0,33,0,49,0
2537931,2012,16,0,0,0,0,0,0,0,0,805,50,5,1
184,2013,16,0,0,0,0,0,2,6,0,596,40,2,1
216,2013,10,0,0,0,0,0,0,0,0,70,7,1,0
222,2013,16,0,0,0,0,0,0,0,0,1067,85,2,2
234,2013,16,0,0,0,0,0,289,1339,9,594,3,403,2
252,2013,15,305,503,3241,13,14,27,77,0,0,0,0,0
262,2013,16,0,0,0,0,0,279,1077,6,345,4,230,2
264,2013,2,0,0,0,0,0,7,20,0,0,0,0,0
284,2013,10,0,0,0,0,0,114,379,5,108,0,106,1
310,2013,16,439,651,4515,26,17,17,55,0,0,0,0,4
318,2013,16,0,0,0,0,0,0,0,0,726,48,1,0
324,2013,16,0,0,0,0,0,0,0,0,184,20,1,0
367,2013,7,124,200,1392,8,5,20,65,0,0,0,0,6
382,2013,16,362,614,3912,19,22,27,131,1,0,0,0,2
733,2013,15,0,0,0,0,0,0,0,0,243,32,4,0
768,2013,12,0,0,0,0,0,1,10,0,597,52,3,1
925,2013,15,0,0,0,0,0,259,1287,12,693,7,323,2
927,2013,9,0,0,0,0,0,6,31,0,82,0,22,0
929,2013,16,0,0,0,0,0,220,756,7,22,0,173,2
931,2013,16,0,0,0,0,0,48,184,0,63,0,99,1
939,2013,15,0,0,0,0,0,217,687,8,134,0,167,3
941,2013,15,0,0,0,0,0,214,660,4,321,0,181,2
949,2013,6,0,0,0,0,0,48,180,0,44,0,64,0
1030,2013,6,0,0,0,0,0,0,0,0,85,9,0,0
1032,2013,16,0,0,0,0,0,0,0,0,1314,85,8,0
1060,2013,16,0,0,0,0,0,0,0,0,127,13,2,0
1062,2013,16,0,0,0,0,0,0,0,0,759,65,5,1
1072,2013,6,0,0,0,0,0,0,0,0,300,25,3,0
1581,2013,16,0,0,0,0,0,3,2,0,1332,82,9,0
1966,2013,13,0,0,0,0,0,0,0,0,344,32,1,1
1970,2013,15,0,0,0,0,0,46,170,0,15,0,86,0
1980,2013,7,0,0,0,0,0,73,247,2,96,0,80,1
1990,2013,15,0,0,0,0,0,3,21,0,631,47,8,1
2346,2013,16,0,0,0,0,0,2,19,0,1346,113,5,1
2649,2013,12,0,0,0,0,0,1,1,0,633,54,2,0
4327,2013,16,0,0,0,0,0,106,429,2,605,6,131,2
4433,2013,16,0,0,0,0,0,46,218,2,331,2,109,0
71217,2013,12,0,0,0,0,0,0,0,0,96,11,0,0
71265,2013,16,0,0,0,0,0,0,0,0,671,51,5,1
71269,2013,5,0,0,0,0,0,0,0,0,284,19,1,0
71345,2013,15,0,0,0,0,0,163,733,6,292,0,235,0
71431,2013,14,0,0,0,0,0,0,0,0,416,41,2,1
79555,2013,8,0,0,0,0,0,121,542,1,183,1,102,0
79557,2013,4,63,147,761,2,4,5,20,0,0,0,0,1
79563,2013,11,0,0,0,0,0,77,295,4,39,0,114,0
79607,2013,16,0,0,0,0,0,314,1607,9,539,2,356,1
79619,2013,16,0,0,0,0,0,241,1038,10,548,3,225,0
79860,2013,16,371,634,4650,29,19,37,69,2,0,0,0,4
80425,2013,1,0,0,0,0,0,0,0,0,17,1,0,0
80427,2013,16,0,0,0,0,0,3,26,0,309,29,1,0
80630,2013,3,0,0,0,0,0,0,0,0,0,0,0,0
80644,2013,2,0,0,0,0,0,7,61,0,19,0,44,0
80672,2013,15,0,0,0,0,0,0,0,0,896,56,0,0
80674,2013,16,0,0,0,0,0,49,240,0,343,2,138,2
81282,2013,7,0,0,0,0,0,0,0,0,63,6,0,0
81284,2013,5,25,38,248,1,1,14,52,0,0,0,0,0
81288,2013,7,0,0,0,0,0,0,0,0,326,30,3,0
81294,2013,3,57,96,615,5,3,6,16,0,0,0,0,0
81300,2013,3,8,16,57,0,2,3,-2,0,0,0,0,0
81831,2013,16,0,0,0,0,0,0,0,0,1016,76,4,0
81857,2013,16,0,0,0,0,0,0,0,0,269,21,2,0
81869,2013,2,0,0,0,0,0,4,14,0,10,0,11,0
89766,2013,16,0,0,0,0,0,0,0,0,522,47,4,0
89798,2013,15,0,0,0,0,0,5,145,2,10,0,107,0
238498,2013,16,0,0,0,0,0,2,11,0,1056,105,6,0
238504,2013,1,0,0,0,0,0,6,19,0,11,0,5,0
497095,2013,7,159,262,1687,14,4,15,31,0,0,0,0,1
497121,2013,6,93,157,1092,4,3,24,52,1,0,0,0,3
497123,2013,4,1,1,13,0,0,6,-6,0,0,0,0,0
497138,2013,11,0,0,0,0,0,44,166,3,13,0,49,1
497145,2013,16,0,0,0,0,0,166,650,8,547,0,185,3
497149,2013,16,0,0,0,0,0,153,772,7,38,0,247,2
497172,2013,16,0,0,0,0,0,28,56,2,30,0,38,0
497174,2013,15,0,0,0,0,0,49,197,0,64,0,132,0
497176,2013,14,0,0,0,0,0,36,283,2,88,0,133,1
497188,2013,16,0,0,0,0,0,285,1255,6,189,1,317,1
497190,2013,15,0,0,0,0,0,8,5,0,511,53,2,0
497204,2013,15,0,0,0,0,0,202,933,2,185,0,375,1
497206,2013,13,0,0,0,0,0,89,493,3,89,1,200,0
497208,2013,14,0,0,0,0,0,181,771,4,140,0,212,2
497224,2013,16,0,0,0,0,0,0,0,0,273,25,1,0
497234,2013,13,0,0,0,0,0,0,0,0,545,49,5,1
497236,2013,16,0,0,0,0,0,0,0,0,1215,86,16,0
497238,2013,14,0,0,0,0,0,0,0,0,458,46,4,3
497240,2013,7,0,0,0,0,0,0,0,0,592,39,4,0
497242,2013,16,0,0,0,0,0,0,0,0,292,24,2,1
497254,2013,4,0,0,0,0,0,0,0,0,169,20,1,0
497258,2013,16,0,0,0,0,0,0,0,0,312,32,2,0
497278,2013,16,0,0,0,0,0,1,1,0,1233,93,13,1
497282,2013,16,0,0,0,0,0,0,18,0,835,47,8,0
497284,2013,16,0,0,0,0,0,0,0,0,1288,87,11,1
497288,2013,14,0,0,0,0,0,5,15,0,99,13,0,1
497302,2013,16,0,0,0,0,0,2,15,0,627,49,5,0
497320,2013,16,0,0,0,0,0,0,0,0,471,43,2,0
497322,2013,16,0,0,0,0,0,1,25,0,740,67,6,0
497326,2013,16,0,0,0,0,0,3,31,0,898,64,5,0
497328,2013,16,0,0,0,0,0,0,0,0,1430,92,14,0
497336,2013,10,0,0,0,0,0,0,0,0,178,15,0,1
1037847,2013,7,0,0,0,0,0,12,51,0,-1,0,23,0
2495139,2013,16,0,0,0,0,0,7,15,1,759,69,6,0
2495143,2013,16,363,586,4293,33,20,61,183,2,0,0,0,3
2495158,2013,10,0,0,0,0,0,0,0,0,375,30,3,0
2495161,2013,16,0,0,0,0,0,62,274,4,251,0,145,0
2495172,2013,16,0,0,0,0,0,78,358,3,13,0,225,1
2495186,2013,16,243,416,3197,21,8,92,524,4,0,0,0,4
2495187,2013,15,0,0,0,0,0,0,0,0,258,32,4,0
2495189,2013,12,0,0,0,0,0,4,11,0,523,43,3,0
2495192,2013,16,0,0,0,0,0,0,0,0,465,41,2,0
2495194,2013,7,111,183,1256,8,4,24,155,2,0,0,0,1
2495207,2013,14,0,0,0,0,0,217,1121,9,350,1,315,1
2495211,2013,15,0,0,0,0,0,0,0,0,51,4,0,0
2495215,2013,9,152,239,1648,7,9,34,151,4,0,0,0,4
2495227,2013,5,0,0,0,0,0,20,73,0,102,1,49,0
2495240,2013,3,1,5,2,0,1,8,64,0,0,0,0,0
2495241,2013,15,0,0,0,0,0,109,406,4,63,2,145,0
2495267,2013,15,0,0,0,0,0,0,0,0,917,80,7,0
2495269,2013,1,0,0,0,0,0,0,0,0,0,0,0,0
2495315,2013,13,0,0,0,0,0,0,0,0,695,46,5,0
2495328,2013,16,0,0,0,0,0,176,697,1,272,0,210,0
2495341,2013,13,0,0,0,0,0,0,0,0,777,66,3,0
2495353,2013,14,0,0,0,0,0,0,0,0,788,65,12,0
2495425,2013,3,55,90,717,1,5,5,55,1,0,0,0,0
2495438,2013,8,0,0,0,0,0,0,0,0,313,30,3,0
2495441,2013,3,42,86,481,1,7,9,32,0,0,0,0,0
2495445,2013,7,0,0,0,0,0,0,0,0,28,3,0,0
2495448,2013,6,0,0,0,0,0,4,78,0,433,31,4,0
2495450,2013,16,0,0,0,0,0,0,0,0,1426,98,11,0
2495453,2013,10,0,0,0,0,0,0,0,0,431,25,1,0
2495454,2013,5,0,0,0,0,0,1,7,0,580,41,2,1
2495455,2013,16,292,473,3379,24,13,111,585,6,0,0,0,1
2495459,2013,16,0,0,0,0,0,0,0,0,1128,65,4,0
2495461,2013,3,0,0,0,0,0,4,2,0,0,0,3,0
2495466,2013,11,0,0,0,0,0,78,386,1,68,0,152,0
2495467,2013,16,0,0,0,0,0,5,23,0,55,0,22,1
2495468,2013,3,0,0,0,0,0,2,9,0,0,0,5,0
2495470,2013,14,0,0,0,0,0,178,773,7,62,0,204,4
2495471,2013,15,0,0,0,0,0,96,332,2,341,2,140,1
2495472,2013,16,0,0,0,0,0,76,256,2,116,1,113,0
2495473,2013,8,0,0,0,0,0,44,208,1,427,3,74,0
2495558,2013,15,0,0,0,0,0,0,0,0,673,57,5,0
2495560,2013,3,0,0,0,0,0,41,186,2,42,0,49,0
2495573,2013,16,0,0,0,0,0,0,0,0,655,53,2,1
2495647,2013,14,0,0,0,0,0,0,0,0,1492,84,12,1
2495651,2013,12,0,0,0,0,0,2,0,0,455,37,2,0
2495660,2013,16,0,0,0,0,0,47,182,0,179,0,89,0
2495663,2013,16,0,0,0,0,0,301,1257,12,316,2,310,1
2495676,2013,15,0,0,0,0,0,2,-1,0,324,16,2,0
2495700,2013,16,0,0,0,0,0,0,0,0,816,73,6,0
2495718,2013,8,0,0,0,0,0,0,0,0,231,15,3,1
2495744,2013,14,0,0,0,0,0,44,164,1,216,3,67,0
2495801,2013,11,0,0,0,0,0,0,0,0,244,24,0,0
2495821,2013,15,0,0,0,0,0,0,0,0,943,75,5,0
2495824,2013,11,224,355,2621,19,12,23,118,0,0,0,0,3
2495825,2013,5,0,0,0,0,0,0,0,0,252,24,3,0
2495826,2013,15,0,0,0,0,0,0,0,0,850,52,13,1
2495831,2013,15,0,0,0,0,0,234,803,5,314,0,269,1
2495835,2013,9,0,0,0,0,0,0,0,0,200,23,3,0
2495863,2013,3,10,13,151,1,0,4,1,1,0,0,0,0
2495867,2013,15,0,0,0,0,0,0,0,0,804,68,4,0
2495888,2013,11,0,0,0,0,0,0,0,0,359,25,4,1
2495893,2013,16,0,0,0,0,0,0,0,0,1295,100,12,0
2495966,2013,15,0,0,0,0,0,0,0,0,571,60,6,0
2495974,2013,2,0,0,0,0,0,6,-5,0,0,0,0,0
2495979,2013,15,0,0,0,0,0,201,843,3,333,1,264,2
2500835,2013,16,0,0,0,0,0,0,0,0,859,83,8,0
2501078,2013,3,7,12,130,0,1,2,-2,0,0,0,0,0
2501863,2013,16,450,659,5477,55,10,32,-31,1,0,0,0,6
2504211,2013,16,380,628,4343,25,11,32,18,0,0,0,0,3
2504531,2013,7,77,141,1215,5,3,36,306,2,0,0,0,2
2504595,2013,15,0,0,0,0,0,0,0,0,745,64,4,0
2504743,2013,16,0,0,0,0,0,3,25,0,452,42,2,2
2504747,2013,7,0,0,0,0,0,1,5,0,503,38,2,0
2504775,2013,16,446,650,5162,39,12,35,52,3,0,0,0,2
2504833,2013,1,0,0,0,0,0,2,-2,0,0,0,0,0
2505076,2013,8,149,224,1829,13,1,13,69,1,0,0,0,1
2505245,2013,16,362,572,4274,24,22,27,3,0,0,0,0,3
2505299,2013,16,0,0,0,0,0,0,0,0,872,77,4,2
2505354,2013,15,342,535,3828,31,10,20,38,0,0,0,0,1
2505511,2013,9,0,0,0,0,0,2,-8,0,461,39,1,0
2505551,2013,16,0,0,0,0,0,0,0,0,1407,109,5,0
2505562,2013,2,16,24,139,0,1,0,0,0,0,0,0,0
2505587,2013,16,0,0,0,0,0,2,11,0,1179,85,7,0
2505629,2013,16,0,0,0,0,0,0,0,0,851,73,8,0
2505664,2013,12,0,0,0,0,0,0,0,0,343,31,3,0
2505674,2013,12,0,0,0,0,0,138,377,2,20,0,103,1
2505785,2013,2,0,0,0,0,0,0,0,0,149,6,0,0
2505790,2013,13,0,0,0,0,0,0,0,0,778,73,10,1
2505936,2013,12,0,0,0,0,0,157,543,6,191,1,183,0
2505982,2013,10,219,358,2310,10,14,5,24,0,0,0,0,1
2505996,2013,16,317,551,3818,18,27,18,36,0,0,0,0,2
2506004,2013,16,0,0,0,0,0,1,-5,0,602,46,10,0
2506053,2013,16,0,1,0,0,0,3,-4,0,0,0,0,0
2506106,2013,16,0,0,0,0,0,2,8,0,954,82,10,1
2506107,2013,12,0,0,0,0,0,0,0,0,388,31,2,0
2506109,2013,16,375,584,4261,28,14,27,99,1,0,0,0,6
2506121,2013,16,378,544,4478,32,11,28,72,0,0,0,0,2
2506122,2013,15,0,0,0,0,0,0,0,0,226,19,2,0
2506222,2013,6,0,0,0,0,0,13,55,0,6,2,0,0
2506287,2013,13,0,0,0,0,0,0,0,0,457,37,2,1
2506313,2013,16,0,0,0,0,0,0,0,0,919,58,3,0
2506340,2013,15,308,508,3313,23,7,76,431,1,0,0,0,3
2506341,2013,16,0,0,0,0,0,45,157,1,60,0,74,0
2506363,2013,9,193,290,2536,17,6,30,120,0,0,0,0,0
2506364,2013,9,180,317,2015,11,8,14,107,0,0,0,0,2
2506366,2013,13,0,0,0,0,0,0,0,0,711,63,3,1
2506369,2013,14,0,0,0,0,0,0,0,0,593,58,1,1
2506400,2013,16,0,0,0,0,0,1,0,0,1224,78,7,0
2506404,2013,16,0,0,0,0,0,276,1128,9,141,0,301,3
2506444,2013,3,33,51,398,2,2,1,8,0,0,0,0,0
2506448,2013,7,0,0,0,0,0,58,238,4,13,0,77,1
2506467,2013,15,0,0,0,0,0,53,220,2,604,2,130,2
2506481,2013,2,0,0,0,0,0,0,0,0,0,0,0,0
2506531,2013,13,0,0,0,0,0,0,0,0,47,7,1,0
2506546,2013,4,0,0,0,0,0,5,0,0,0,0,0,0
2506562,2013,9,153,254,1807,11,9,18,57,1,0,0,0,1
2506581,2013,11,217,350,2454,14,12,43,225,3,0,0,0,2
2506817,2013,1,0,0,0,0,0,0,0,0,0,0,0,0
2506871,2013,16,0,0,0,0,0,206,890,9,387,1,234,0
2506874,2013,14,0,0,0,0,0,223,1006,4,506,3,280,4
2506885,2013,11,0,0,0,0,0,0,0,0,456,23,1,0
2506895,2013,10,142,242,1673,8,7,23,64,0,0,0,0,4
2506928,2013,15,0,0,0,0,0,0,0,0,55,7,1,0
2507141,2013,16,0,0,0,0,0,147,549,2,513,3,147,1
2507164,2013,14,0,0,0,0,0,279,1266,10,171,1,382,3
2507166,2013,16,0,0,0,0,0,4,29,0,556,36,5,0
2507183,2013,14,0,0,0,0,0,0,0,0,817,59,3,1
2507192,2013,15,0,0,0,0,0,63,197,3,48,1,114,0
2507218,2013,16,0,0,0,0,0,0,0,0,502,32,6,1
2507278,2013,16,0,0,0,0,0,36,142,1,36,0,96,0
2507282,2013,1,2,6,53,0,2,0,0,0,0,0,0,0
2507428,2013,16,0,0,0,0,0,101,361,5,184,2,162,0
2507591,2013,3,0,0,0,0,0,10,12,0,14,0,10,0
2507763,2013,16,0,0,0,0,0,3,33,0,930,73,5,0
2507779,2013,16,0,0,0,0,0,102,537,6,214,2,254,0
2507790,2013,8,0,0,0,0,0,139,492,3,103,0,113,3
2507850,2013,8,0,0,0,0,0,0,0,0,75,7,2,0
2507855,2013,14,0,0,0,0,0,0,0,0,998,73,4,1
2507884,2013,12,0,0,0,0,0,0,0,0,423,36,2,0
2507897,2013,16,0,0,0,0,0,18,54,1,68,0,30,1
2507999,2013,15,0,0,0,0,0,182,833,3,10,0,323,0
2508027,2013,10,0,0,0,0,0,2,23,0,113,12,0,0
2508048,2013,6,0,0,0,0,0,0,0,0,216,22,2,0
2508061,2013,16,0,0,0,0,0,7,4,0,1499,110,8,0
2508097,2013,8,0,0,0,0,0,2,3,0,199,12,0,0
2508115,2013,16,0,0,0,0,0,0,0,0,472,41,1,0
2508119,2013,13,0,0,0,0,0,11,35,0,8,0,19,0
2508123,2013,3,15,22,113,0,2,1,0,0,0,0,0,0
2530515,2013,16,0,0,0,0,0,0,0,0,83,10,0,0
2530747,2013,16,0,0,0,0,0,2,6,0,778,50,5,0
2531332,2013,11,156,272,1798,7,11,83,576,2,0,0,0,2
2532790,2013,8,0,0,0,0,0,1,45,0,105,5,0,1
2532797,2013,12,0,0,0,0,0,55,271,3,152,0,149,0
2532799,2013,16,0,0,0,0,0,0,0,0,681,49,3,0
2532807,2013,6,0,0,0,0,0,0,0,0,85,8,0,0
2532820,2013,5,81,155,854,4,7,4,14,0,0,0,0,2
2532838,2013,16,0,0,0,0,0,0,0,0,608,52,4,0
2532841,2013,16,0,0,0,0,0,0,0,0,1041,65,5,0
2532842,2013,13,203,317,2891,27,2,57,221,3,0,0,0,2
2532853,2013,16,0,0,0,0,0,0,0,0,376,17,3,0
2532864,2013,6,0,0,0,0,0,5,33,0,57,0,22,0
2532865,2013,16,0,0,0,0,0,2,6,0,1083,82,5,0
2532876,2013,16,0,0,0,0,0,2,6,0,130,8,0,0
2532884,2013,16,0,0,0,0,0,8,65,0,712,51,10,0
2532887,2013,15,0,0,0,0,0,0,0,0,346,22,4,1
2532888,2013,8,137,253,1760,9,6,14,72,1,0,0,0,2
2532899,2013,6,0,0,0,0,0,127,456,1,66,0,108,1
2532903,2013,16,0,0,0,0,0,0,0,0,448,41,2,0
2532926,2013,10,0,0,0,0,0,7,21,0,78,0,12,0
2532933,2013,16,0,0,0,0,0,0,0,0,302,18,2,0
2532956,2013,16,355,588,3913,24,17,40,238,1,0,0,0,5
2532970,2013,8,141,267,1731,9,9,12,44,0,0,0,0,2
2532975,2013,16,257,407,3357,26,9,96,539,1,0,0,0,5
2532977,2013,16,0,0,0,0,0,0,0,0,1079,94,2,0
2533012,2013,1,0,0,0,0,0,13,63,0,-5,0,12,0
2533031,2013,16,343,570,3822,23,9,63,377,4,0,0,0,2
2533032,2013,16,0,0,0,0,0,188,563,3,316,1,157,1
2533033,2013,13,274,456,3203,16,12,86,489,0,0,0,0,4
2533034,2013,16,0,0,0,0,0,177,709,2,170,0,252,1
2533035,2013,5,0,0,0,0,0,44,146,1,8,0,57,2
2533036,2013,10,0,0,0,0,0,12,59,0,16,0,39,0
2533037,2013,15,0,0,0,0,0,11,98,3,61,0,79,0
2533038,2013,4,0,0,0,0,0,1,-1,0,415,29,1,0
2533039,2013,16,0,0,0,0,0,16,105,0,1421,89,7,1
2533040,2013,16,0,0,0,0,0,4,16,0,455,47,2,1
2533046,2013,1,0,0,0,0,0,0,0,0,20,1,1,0
2533436,2013,4,11,16,95,0,0,3,2,0,0,0,0,0
2533437,2013,10,0,0,0,0,0,55,218,1,119,0,92,1
2533457,2013,16,0,0,0,0,0,276,1275,7,78,0,365,4
2533460,2013,16,0,0,0,0,0,77,264,0,60,0,134,1
2533533,2013,16,0,0,0,0,0,0,0,0,611,41,6,1
2533537,2013,12,0,0,0,0,0,0,0,0,342,24,1,1
2533545,2013,16,0,0,0,0,0,152,436,2,104,0,177,0
2534571,2013,15,0,0,0,0,0,150,566,5,46,1,233,1
2534789,2013,8,0,0,0,0,0,69,215,0,121,0,65,0
2534796,2013,16,0,0,0,0,0,75,314,2,84,0,184,0
2535634,2013,16,0,0,0,0,0,3,8,0,569,34,0,1
2535698,2013,14,0,0,0,0,0,0,0,0,368,39,2,0
2535708,2013,9,0,0,0,0,0,30,150,0,59,0,98,1
2537931,2013,14,0,0,0,0,0,5,88,0,1646,87,9,0
2537933,2013,16,0,0,0,0,0,0,0,0,31,3,0,0
2539205,2013,16,0,0,0,0,0,3,4,0,736,44,5,2
2539214,2013,12,0,0,0,0,0,0,0,0,466,32,4,0
2539217,2013,15,0,0,0,0,0,118,652,3,371,1,298,0
2539228,2013,10,180,306,1972,11,9,53,186,2,0,0,0,3
2539256,2013,12,0,0,0,0,0,0,0,0,519,37,4,0
2539260,2013,16,0,0,0,0,0,20,66,0,0,0,58,2
2539265,2013,1,0,0,0,0,0,0,0,0,0,0,0,0
2539275,2013,13,247,416,2608,19,9,27,37,0,0,0,0,4
2539289,2013,8,0,0,0,0,0,6,7,0,7,0,3,0
2539291,2013,12,0,0,0,0,0,0,0,0,64,6,0,0
2539308,2013,3,30,49,300,0,4,2,-2,0,0,0,0,1
2539315,2013,16,0,0,0,0,0,36,115,0,71,0,60,0
2539322,2013,4,0,0,0,0,0,18,79,0,0,0,33,0
2539326,2013,11,0,0,0,0,0,19,107,1,30,0,55,1
2539335,2013,16,247,443,3046,12,21,72,366,6,0,0,0,4
2539336,2013,13,0,0,0,0,0,9,151,1,418,40,4,1
2539341,2013,16,0,0,0,0,0,120,559,4,145,0,187,3
2539663,2013,3,0,0,0,0,0,6,21,0,0,0,6,0
2539936,2013,8,0,0,0,0,0,49,183,0,46,0,79,0
2539964,2013,12,0,0,0,0,0,3,13,0,283,17,3,1
2539980,2013,1,0,0,0,0,0,0,0,0,0,0,0,0
2540011,2013,4,0,0,0,0,0,0,0,0,0,0,0,0
2540020,2013,14,0,0,0,0,0,9,25,1,26,0,22,0
2540037,2013,14,0,0,0,0,0,28,79,0,155,2,41,0
2540145,2013,16,0,0,0,0,0,12,158,3,469,45,4,0
2540148,2013,15,0,0,0,0,0,0,0,0,445,39,2,0
2540151,2013,14,0,0,0,0,0,0,0,0,354,18,4,0
2540154,2013,15,0,0,0,0,0,0,0,0,1046,71,8,2
2540156,2013,16,0,0,0,0,0,170,695,5,514,3,208,1
